team_id,team_name,player_id,player_name,position,date_of_birth,nationality,shirt_number
758,Uruguay,3160,Fernando Muslera,Goalkeeper,1986-06-16,Uruguay,
758,Uruguay,30210,Santiago Mele,Goalkeeper,1997-09-06,Uruguay,
758,Uruguay,30386,Sergio Rochet,Goalkeeper,1993-03-23,Uruguay,
758,Uruguay,3165,Guillermo Varela,Defence,1993-03-24,Uruguay,
758,Uruguay,28292,Ronald Araújo,Defence,1999-03-07,Uruguay,
758,Uruguay,28326,Sebastían Cáceres,Defence,1999-08-18,Uruguay,
758,Uruguay,28426,Matías Viña,Defence,1997-11-09,Uruguay,
758,Uruguay,28740,Joaquín Piquerez,Defence,1998-08-24,Uruguay,
758,Uruguay,28770,Maximiliano Araújo,Defence,2000-02-15,Uruguay,
758,Uruguay,32754,Mathías Olivera,Defence,1997-10-31,Uruguay,
758,Uruguay,32767,Santiago Bueno,Defence,1998-11-09,Uruguay,
758,Uruguay,213277,José Giménez,Defence,1995-01-20,Uruguay,
758,Uruguay,96,Federico Valverde,Midfield,1998-07-22,Uruguay,
758,Uruguay,1244,Giorgian De Arrascaeta,Midfield,1994-06-01,Uruguay,
758,Uruguay,2041,Rodrigo Bentancur,Midfield,1997-06-25,Uruguay,
758,Uruguay,28549,Manuel Ugarte,Midfield,2001-04-11,Uruguay,
758,Uruguay,28618,Brian Rodríguez,Midfield,2000-05-20,Uruguay,
758,Uruguay,121007,Rodrigo Zalazar,Midfield,1999-08-12,Uruguay,
758,Uruguay,122506,Facundo Pellistri,Midfield,2001-12-20,Uruguay,
758,Uruguay,130957,Emiliano Martínez,Midfield,1999-08-17,Uruguay,
758,Uruguay,152435,Juan Sanabria,Midfield,2000-03-29,Uruguay,
758,Uruguay,168795,Nicolas de la Cruz,Midfield,1997-06-01,Uruguay,
758,Uruguay,11206,Rodrigo Aguirre,Offence,1994-10-01,Uruguay,
758,Uruguay,28612,Darwin Núñez,Offence,1999-06-24,Uruguay,
758,Uruguay,28614,Agustín Canobbio,Offence,1998-10-01,Uruguay,
758,Uruguay,112678,Federico Viñas,Offence,1998-06-30,Uruguay,
759,Germany,316,Oliver Baumann,Goalkeeper,1990-06-02,Germany,
759,Germany,341,Manuel Neuer,Goalkeeper,1986-03-27,Germany,
759,Germany,6491,Alexander Nübel,Goalkeeper,1996-09-30,Germany,
759,Germany,149,Jonathan Tah,Defence,1996-02-11,Germany,
759,Germany,379,Waldemar Anton,Defence,1996-07-20,Germany,
759,Germany,3177,Antonio Rüdiger,Defence,1993-03-03,Germany,
759,Germany,9905,David Raum,Defence,1998-04-22,Germany,
759,Germany,75539,Nico Schlotterbeck,Defence,1999-12-01,Germany,
759,Germany,142732,Malick Thiaw,Defence,2001-08-08,Germany,
759,Germany,184533,Nathaniel Brown,Defence,2003-06-16,Germany,
759,Germany,320,Nadiem Amiri,Midfield,1996-10-27,Germany,
759,Germany,359,Joshua Kimmich,Midfield,1995-02-08,Germany,
759,Germany,3181,Leon Goretzka,Midfield,1995-02-06,Germany,
759,Germany,8273,Pascal Groß,Midfield,1991-06-15,Germany,
759,Germany,19334,Florian Wirtz,Midfield,2003-05-03,Germany,
759,Germany,101074,Felix Kalu Nmecha,Midfield,2000-10-10,Germany,
759,Germany,128565,Angelo Stiller,Midfield,2001-04-04,Germany,
759,Germany,144393,Jamal Musiala,Midfield,2003-02-26,Germany,
759,Germany,202665,Aleksandar Pavlović,Midfield,2004-05-03,Germany,
759,Germany,212636,Assan Ouédraogo,Midfield,2006-05-09,Germany,
759,Germany,171,Kai Havertz,Offence,1999-06-11,Germany,
759,Germany,3184,Leroy Sané,Offence,1996-01-11,Germany,
759,Germany,6928,Deniz Undav,Offence,1996-07-19,Germany,
759,Germany,123333,Jamie Leweling,Offence,2001-02-26,Germany,
759,Germany,133547,Nick Woltemade,Offence,2002-02-14,Germany,
759,Germany,133903,Maximilian Beier,Offence,2002-10-17,Germany,
760,Spain,4832,David Raya,Goalkeeper,1995-09-15,Spain,
760,Spain,32570,Unai Simón,Goalkeeper,1997-06-11,Spain,
760,Spain,152506,Joan García,Goalkeeper,2001-05-04,Spain,
760,Spain,7884,Aymeric Laporte,Defence,1994-05-27,Spain,
760,Spain,15863,Cucurella,Defence,1998-07-22,Spain,
760,Spain,16739,Alejandro Grimaldo,Defence,1995-09-20,Spain,
760,Spain,81037,Pedro Porro,Defence,1999-09-13,Spain,
760,Spain,101345,Eric García,Defence,2001-01-09,Spain,
760,Spain,176745,Marc Pubill,Defence,2003-06-20,Spain,
760,Spain,217540,Pau Cubarsí,Defence,2007-01-22,Spain,
760,Spain,22,Fabián Ruiz,Midfield,1996-04-03,Spain,
760,Spain,70,Marcos Llorente,Midfield,1995-01-30,Spain,
760,Spain,3199,Rodri,Midfield,1996-06-22,Spain,
760,Spain,7935,Mikel Merino,Midfield,1996-06-22,Spain,
760,Spain,23132,Dani Olmo,Midfield,1998-05-07,Spain,
760,Spain,33154,Ferrán Torres,Midfield,2000-02-29,Spain,
760,Spain,115035,Martín Zubimendi,Midfield,1999-02-02,Spain,
760,Spain,133860,Pedri,Midfield,2002-11-25,Spain,
760,Spain,171992,Pablo Gavira,Midfield,2004-08-05,Spain,
760,Spain,180137,Mikel Oyarzabal,Midfield,1997-04-21,Spain,
760,Spain,213278,Álex Baena,Midfield,2001-07-20,Spain,
760,Spain,32056,Borja Iglesias,Offence,1993-01-17,Spain,
760,Spain,152505,Yeremi Pino,Offence,2002-10-20,Spain,
760,Spain,157135,Nico Williams,Offence,2002-07-12,Spain,
760,Spain,202283,Lamine Yamal,Offence,2007-07-13,Spain,
760,Spain,273423,Víctor Muñoz,Offence,2003-07-13,Spain,
761,Paraguay,28294,Gastón Olveira,Goalkeeper,1993-04-21,Paraguay,
761,Paraguay,169622,Roberto Fernández,Goalkeeper,1988-03-29,Paraguay,
761,Paraguay,270728,Orlando Gill,Goalkeeper,2000-06-11,Paraguay,
761,Paraguay,1436,Fabián Balbuena,Defence,1991-08-23,Paraguay,
761,Paraguay,1741,Gustavo Gómez,Defence,1993-05-06,Paraguay,
761,Paraguay,8395,Júnior Alonso,Defence,1993-02-09,Paraguay,
761,Paraguay,46491,Omar Alderete,Defence,1996-12-26,Paraguay,
761,Paraguay,141752,Juan Cáceres,Defence,2000-06-01,Paraguay,
761,Paraguay,172169,Gustavo Velázquez,Defence,1991-04-17,Paraguay,
761,Paraguay,178832,José Canale,Defence,1996-07-20,Paraguay,
761,Paraguay,274608,Alexandro Maidana,Defence,2005-07-26,Paraguay,
761,Paraguay,46467,Andrés Cubas,Midfield,1996-05-11,Paraguay,
761,Paraguay,57316,Kaku,Midfield,1995-01-11,Paraguay,
761,Paraguay,76861,Miguel Almirón,Midfield,1994-02-10,Paraguay,
761,Paraguay,119594,Mauricio,Midfield,2001-06-22,Paraguay,
761,Paraguay,122397,Braian Ojeda,Midfield,2000-06-27,Paraguay,
761,Paraguay,165622,Matías Galarza,Midfield,2002-02-11,Paraguay,
761,Paraguay,168954,Damian Bobadilla,Midfield,2001-07-11,Paraguay,
761,Paraguay,178951,Diego Gómez,Midfield,2003-03-27,Paraguay,
761,Paraguay,14,Antonio Sanabria,Offence,1996-03-04,Paraguay,
761,Paraguay,59693,Gabriel Ávalos,Offence,1990-10-12,Paraguay,
761,Paraguay,114353,Isidro Pitta,Offence,1999-08-14,Paraguay,
761,Paraguay,140647,Ramón Sosa,Offence,1999-08-31,Paraguay,
761,Paraguay,168949,Julio Enciso,Offence,2004-01-23,Paraguay,
761,Paraguay,191772,Gustavo Caballero,Offence,2001-09-21,Paraguay,
761,Paraguay,250206,Alex Arce,Offence,1995-06-16,Paraguay,
762,Argentina,6,Géronimo Rulli,Goalkeeper,1992-05-20,Argentina,
762,Argentina,3141,Emiliano Martínez,Goalkeeper,1992-09-02,Argentina,
762,Argentina,46554,Juan Musso,Goalkeeper,1994-05-06,Argentina,
762,Argentina,3205,Nicolás Otamendi,Defence,1988-02-12,Argentina,
762,Argentina,3208,Nicolás Tagliafico,Defence,1992-08-31,Argentina,
762,Argentina,11667,Gonzalo Montiel,Defence,1997-01-01,Argentina,
762,Argentina,45735,Christian Romero,Defence,1998-04-27,Argentina,
762,Argentina,46125,Facundo Medina,Defence,1999-05-28,Argentina,
762,Argentina,46451,Lisandro Martínez,Defence,1998-01-18,Argentina,
762,Argentina,46452,Nahuel Molina,Defence,1998-04-06,Argentina,
762,Argentina,82020,Leonardo Balerdi,Defence,1999-01-26,Argentina,
762,Argentina,170261,Valentin Barco,Defence,2004-07-23,Argentina,
762,Argentina,2127,Rodrigo de Paul,Midfield,1994-05-24,Argentina,
762,Argentina,3214,Leandro Paredes,Midfield,1994-06-29,Argentina,
762,Argentina,3216,Giovani Lo Celso,Midfield,1996-04-09,Argentina,
762,Argentina,11720,Exequiel Palacios,Midfield,1998-10-05,Argentina,
762,Argentina,45681,Alexis Mac Allister,Midfield,1998-12-24,Argentina,
762,Argentina,79953,Thiago Almada,Midfield,2001-04-26,Argentina,
762,Argentina,102603,Enzo Fernández,Midfield,2001-01-17,Argentina,
762,Argentina,203511,Nico Paz,Midfield,2004-09-08,Argentina,
762,Argentina,3218,Lionel Messi,Offence,1987-06-24,Argentina,
762,Argentina,3220,Lautaro Martínez,Offence,1997-08-22,Argentina,
762,Argentina,45680,Nicolás González,Offence,1998-04-06,Argentina,
762,Argentina,98571,Julián Álvarez,Offence,2000-01-31,Argentina,
762,Argentina,170698,José Manuel López,Offence,2000-12-06,Argentina,
762,Argentina,171964,Giuliano Simeone,Offence,2002-12-18,Argentina,
763,Ghana,495,Lawrence Ati-Zigi,Goalkeeper,1996-11-29,Ghana,
763,Ghana,137390,Joseph Anang,Goalkeeper,2000-06-08,Ghana,
763,Ghana,277336,Benjamin Asare,Goalkeeper,1992-07-13,Ghana,
763,Ghana,6499,Abdul Rahman Baba,Defence,1994-07-02,Ghana,
763,Ghana,7442,Derrick Luckassen,Defence,1995-07-03,Ghana,
763,Ghana,16340,Gideon Mensah,Defence,1998-07-18,Ghana,
763,Ghana,25641,Abdul Mumin,Defence,1998-06-06,Ghana,
763,Ghana,128235,Jerome Opoku,Defence,1998-10-14,Ghana,
763,Ghana,147893,Alidu Seidu,Defence,2000-06-04,Ghana,
763,Ghana,153924,Marvin Senaya,Defence,2001-01-28,Ghana,
763,Ghana,191269,Jonas Adjei Adjetey,Defence,2003-12-13,Ghana,
763,Ghana,202896,Kojo Peprah Oppong,Defence,2004-06-04,Ghana,
763,Ghana,110,Thomas Partey,Midfield,1993-06-13,Ghana,
763,Ghana,8470,Elisha Owusu,Midfield,1997-11-07,Ghana,
763,Ghana,79960,Kwasi Sibo,Midfield,1998-06-24,Ghana,
763,Ghana,175747,Augustine Boakye,Midfield,2000-11-03,Ghana,
763,Ghana,262187,Caleb Yirenkyi,Midfield,2006-01-15,Ghana,
763,Ghana,4417,Antoine Semenyo,Offence,2000-01-07,Ghana,
763,Ghana,6389,Brandon Thomas-Asante,Offence,1998-12-29,Ghana,
763,Ghana,7984,Jordan Ayew,Offence,1991-09-11,Ghana,
763,Ghana,32629,Iñaki Williams,Offence,1994-06-15,Ghana,
763,Ghana,142140,Kamal Deen Sulemana,Offence,2002-02-15,Ghana,
763,Ghana,184726,Ernest Nuamah,Offence,2003-11-01,Ghana,
763,Ghana,187162,Abdul Issahaku,Offence,2004-03-08,Ghana,
763,Ghana,193596,Christopher Bonsu Baah,Offence,2004-12-14,Ghana,
763,Ghana,218805,Prince Adu,Offence,2003-09-23,Ghana,
764,Brazil,1170,Weverton,Goalkeeper,1987-12-13,Brazil,
764,Brazil,1795,Alisson Becker,Goalkeeper,1992-10-02,Brazil,
764,Brazil,3222,Ederson,Goalkeeper,1993-08-17,Brazil,
764,Brazil,1081,Roger Ibañez,Defence,1998-11-23,Brazil,
764,Brazil,1106,Bremer,Defence,1997-03-18,Brazil,
764,Brazil,2028,Alex Sandro,Defence,1991-01-26,Brazil,
764,Brazil,3225,Marquinhos,Defence,1994-05-14,Brazil,
764,Brazil,6517,Douglas Santos,Defence,1994-03-22,Brazil,
764,Brazil,7881,Danilo Luiz da Silva,Defence,1991-07-15,Brazil,
764,Brazil,11192,Léo Pereira,Defence,1996-01-31,Brazil,
764,Brazil,23128,Gabriel Magalhães,Defence,1997-12-19,Brazil,
764,Brazil,179164,Wesley,Defence,2003-09-06,Brazil,
764,Brazil,1543,Lucas Paquetá,Midfield,1997-08-27,Brazil,
764,Brazil,1684,Bruno Guimarães,Midfield,1997-11-16,Brazil,
764,Brazil,3231,Casemiro,Midfield,1992-02-23,Brazil,
764,Brazil,8749,Fabinho,Midfield,1993-10-23,Brazil,
764,Brazil,149704,Danilo dos Santos de Oliveira,Midfield,2001-04-29,Brazil,
764,Brazil,1556,Vinicius Junior,Offence,2000-07-12,Brazil,
764,Brazil,8491,Neymar,Offence,1992-02-05,Brazil,
764,Brazil,30842,Matheus Cunha,Offence,1999-05-27,Brazil,
764,Brazil,37428,Raphinha,Offence,1996-12-14,Brazil,
764,Brazil,61450,Martinelli,Offence,2001-06-18,Brazil,
764,Brazil,138230,Thiago,Offence,2001-06-26,Brazil,
764,Brazil,145539,Luiz Henrique,Offence,2001-01-02,Brazil,
764,Brazil,188487,Endrick,Offence,2006-07-21,Brazil,
764,Brazil,203356,Rayan,Offence,2006-08-03,Brazil,
765,Portugal,15899,José Sá,Goalkeeper,1993-01-17,Portugal,
765,Portugal,32014,Rui Silva,Goalkeeper,1994-02-07,Portugal,
765,Portugal,37362,Diogo Costa,Goalkeeper,1999-09-19,Portugal,
765,Portugal,2000,João Cancelo,Defence,1994-05-27,Portugal,
765,Portugal,10183,Rúben Dias,Defence,1997-05-14,Portugal,
765,Portugal,15862,Nélson Semedo,Defence,1993-11-16,Portugal,
765,Portugal,15905,Diogo Dalot,Defence,1999-03-18,Portugal,
765,Portugal,91512,Matheus Nunes,Defence,1998-08-27,Portugal,
765,Portugal,144570,Nuno Mendes,Defence,2002-06-19,Portugal,
765,Portugal,145357,Gonçalo Inácio,Defence,2001-08-25,Portugal,
765,Portugal,177842,Tomas Araujo,Defence,2002-05-16,Portugal,
765,Portugal,178769,Renato Veiga,Defence,2003-07-29,Portugal,
765,Portugal,3254,Bernardo Silva,Midfield,1994-08-10,Portugal,
765,Portugal,3255,Rúben Neves,Midfield,1997-03-13,Portugal,
765,Portugal,3257,Bruno Fernandes,Midfield,1994-09-08,Portugal,
765,Portugal,3259,Gonçalo Guedes,Midfield,1996-11-29,Portugal,
765,Portugal,140814,Samuel Almeida Costa,Midfield,2000-11-27,Portugal,
765,Portugal,178722,Vitinha,Midfield,2000-02-13,Portugal,
765,Portugal,190877,Joao Neves,Midfield,2004-09-27,Portugal,
765,Portugal,44,Cristiano Ronaldo,Offence,1985-02-05,Portugal,
765,Portugal,2074,Pedro Neto,Offence,2000-03-09,Portugal,
765,Portugal,15892,Rafael Leão,Offence,1999-06-10,Portugal,
765,Portugal,37332,Trincão,Offence,1999-12-29,Portugal,
765,Portugal,39265,João Félix,Offence,1999-11-10,Portugal,
765,Portugal,101431,Gonçalo Ramos,Offence,2001-06-20,Portugal,
765,Portugal,150791,Francisco Conceição,Offence,2002-12-14,Portugal,
766,Japan,48729,Keisuke Ōsako,Goalkeeper,1999-07-28,Japan,
766,Japan,118920,Zion Suzuki,Goalkeeper,2002-08-21,Japan,
766,Japan,161335,Tomoki Hayakawa,Goalkeeper,1999-03-03,Japan,
766,Japan,3264,Yūto Nagatomo,Defence,1986-09-12,Japan,
766,Japan,9034,Takehiro Tomiyasu,Defence,1998-11-05,Japan,
766,Japan,48657,Hiroki Ito,Defence,1999-05-12,Japan,
766,Japan,48670,Yukinari Sugawara,Defence,2000-06-28,Japan,
766,Japan,48902,Ko Itakura,Defence,1997-01-27,Japan,
766,Japan,49097,Shogo Taniguchi,Defence,1991-07-15,Japan,
766,Japan,113230,Ayumu Seko,Defence,2000-06-07,Japan,
766,Japan,113595,Tsuyoshi Watanabe,Defence,1997-02-05,Japan,
766,Japan,181210,Junnosuke Suzuki,Defence,2003-07-12,Japan,
766,Japan,3269,Wataru Endō,Midfield,1993-02-09,Japan,
766,Japan,6716,Daichi Kamada,Midfield,1996-08-05,Japan,
766,Japan,48555,Takefusa Kubo,Midfield,2001-06-04,Japan,
766,Japan,48595,Keito Nakamura,Midfield,2000-07-28,Japan,
766,Japan,49105,Ao Tanaka,Midfield,1998-09-10,Japan,
766,Japan,114809,Kaishu Sano,Midfield,2000-12-30,Japan,
766,Japan,145293,Yuito Suzuki,Midfield,2001-10-25,Japan,
766,Japan,7531,Ritsu Doan,Offence,1998-06-16,Japan,
766,Japan,44017,Daizen Maeda,Offence,1997-10-20,Japan,
766,Japan,48659,Koki Ogawa,Offence,1997-08-08,Japan,
766,Japan,49080,Junya Ito,Offence,1993-03-09,Japan,
766,Japan,119460,Ayase Ueda,Offence,1998-08-28,Japan,
766,Japan,247160,Kento Shiogai,Offence,2005-03-26,Japan,
766,Japan,274204,Keisuke Goto,Offence,2005-06-03,Japan,
769,Mexico,3285,Guillermo Ochoa,Goalkeeper,1985-07-13,Mexico,
769,Mexico,39540,Carlos Acevedo,Goalkeeper,1996-04-19,Mexico,
769,Mexico,177674,José Rangel,Goalkeeper,2000-02-25,Mexico,
769,Mexico,3298,Jesús Gallardo,Defence,1994-08-15,Mexico,
769,Mexico,39246,César Montes,Defence,1997-02-24,Mexico,
769,Mexico,39330,Johan Vásquez,Defence,1998-10-22,Mexico,
769,Mexico,39546,Jorge Sánchez,Defence,1997-12-10,Mexico,
769,Mexico,84096,Israel Reyes,Defence,2000-05-23,Mexico,
769,Mexico,246145,Mateo Chávez,Defence,2004-05-12,Mexico,
769,Mexico,3293,Edson Álvarez,Midfield,1997-10-24,Mexico,
769,Mexico,38786,Orbelín Pineda,Midfield,1996-03-24,Mexico,
769,Mexico,39587,Luis Chávez,Midfield,1996-01-15,Mexico,
769,Mexico,39927,Luis Romo,Midfield,1995-06-05,Mexico,
769,Mexico,76356,Erik Lira,Midfield,2000-05-08,Mexico,
769,Mexico,99992,Álvaro Fidalgo,Midfield,1997-04-09,Spain,
769,Mexico,144457,Brian Gutiérrez,Midfield,2003-06-17,Mexico,
769,Mexico,170442,Obed Vargas,Midfield,2005-08-05,Mexico,
769,Mexico,264596,Gilberto Mora,Midfield,2008-10-14,Mexico,
769,Mexico,3305,Raúl Jiménez,Offence,1991-05-05,Mexico,
769,Mexico,39237,Julián Quiñones,Offence,1997-03-24,Colombia,
769,Mexico,39472,Roberto Alvarado,Offence,1998-09-07,Mexico,
769,Mexico,39635,Santiago Giménez,Offence,2001-04-18,Mexico,
769,Mexico,39667,Alexis Vega,Offence,1997-11-25,Mexico,
769,Mexico,39833,Guillermo Martínez,Offence,1995-03-15,Mexico,
769,Mexico,98820,César Huerta,Offence,2000-12-03,Mexico,
769,Mexico,229284,Armando González,Offence,2003-04-20,Mexico,
770,England,3309,Jordan Pickford,Goalkeeper,1994-03-07,England,
770,England,5457,Dean Henderson,Goalkeeper,1997-03-12,England,
770,England,153874,James Trafford,Goalkeeper,2002-10-10,England,
770,England,3313,John Stones,Defence,1994-05-28,England,
770,England,4870,Dan Burn,Defence,1992-05-09,England,
770,England,6317,Ezri Konsa,Defence,1997-10-23,England,
770,England,56628,Reece James,Defence,1999-12-08,England,
770,England,80775,Djed Spence,Defence,2000-08-09,England,
770,England,118489,Marc Guéhi,Defence,2000-07-13,England,
770,England,168712,Valentino Livramento,Defence,2002-11-12,England,
770,England,176718,Jarell Quansah,Defence,2003-01-29,England,
770,England,206743,Nico O'Reilly,Defence,2005-03-21,England,
770,England,3320,Jordan Henderson,Midfield,1990-06-17,England,
770,England,4032,Eberechi Eze,Midfield,1998-06-29,England,
770,England,7848,Anthony Gordon,Midfield,2001-02-24,England,
770,England,8215,Declan Rice,Midfield,1999-01-14,England,
770,England,82140,Morgan Rogers,Midfield,2002-07-26,England,
770,England,107330,Elliot Anderson,Midfield,2002-11-06,England,
770,England,125010,Jude Bellingham,Midfield,2003-06-29,England,
770,England,190797,Kobbie Mainoo,Midfield,2005-04-19,England,
770,England,3331,Marcus Rashford,Offence,1997-10-31,England,
770,England,4444,Ollie Watkins,Offence,1995-12-30,England,
770,England,5453,Ivan Toney,Offence,1996-03-16,England,
770,England,8004,Harry Kane,Offence,1993-07-28,England,
770,England,99813,Bukayo Saka,Offence,2001-09-05,England,
770,England,167720,Noni Madueke,Offence,2002-03-10,England,
771,United States,76936,Matt Turner,Goalkeeper,1994-06-24,USA,
771,United States,113261,Matt Freese,Goalkeeper,1998-09-02,USA,
771,United States,167172,Chris Brady,Goalkeeper,2004-03-03,USA,
771,United States,3927,Antonee Robinson,Defence,1997-08-08,USA,
771,United States,3956,Tim Ream,Defence,1987-10-05,USA,
771,United States,76866,Miles Robinson,Defence,1997-03-14,USA,
771,United States,77185,Auston Trusty,Defence,1998-08-12,USA,
771,United States,77803,Mark McKenzie,Defence,1999-02-25,USA,
771,United States,82442,Joseph Scally,Defence,2002-12-31,USA,
771,United States,97534,Sergiño Dest,Defence,2000-11-03,USA,
771,United States,99856,Chris Richards,Defence,2000-03-28,USA,
771,United States,177823,Alex Freeman,Defence,2004-08-09,USA,
771,United States,6507,Weston McKennie,Midfield,1998-08-28,USA,
771,United States,39023,Alejandro Zendejas,Midfield,1998-02-07,USA,
771,United States,77029,Cristian Roldan,Midfield,1995-06-03,USA,
771,United States,77596,Tyler Adams,Midfield,1999-02-14,USA,
771,United States,113262,Brenden Aaronson,Midfield,2000-10-22,USA,
771,United States,136733,Gio Reyna,Midfield,2002-11-13,USA,
771,United States,140416,Sebastian Berhalter,Midfield,2001-05-17,USA,
771,United States,144470,Malik Tillman,Midfield,2002-05-28,USA,
771,United States,145,Christian Pulisic,Offence,1998-09-18,USA,
771,United States,8492,Tim Weah,Offence,2000-02-22,USA,
771,United States,10076,Haji Wright,Offence,1998-03-27,USA,
771,United States,119731,Ricardo Pepi,Offence,2003-01-09,USA,
771,United States,131040,Folarin Balogun,Offence,2001-07-03,USA,
771,United States,192180,Max Arfsten,Offence,2001-04-19,USA,
772,South Korea,166683,Seung-Gyu Kim,Goalkeeper,1990-09-30,South Korea,
772,South Korea,189673,Bum-keun Song,Goalkeeper,1997-10-15,South Korea,
772,South Korea,189775,Hyeon-woo Jo,Goalkeeper,1991-09-25,South Korea,
772,South Korea,168299,Min-Jae Kim,Defence,1996-11-15,South Korea,
772,South Korea,171221,Moon-hwan Kim,Defence,1995-08-01,South Korea,
772,South Korea,217715,Han-bum Lee,Defence,2002-06-17,South Korea,
772,South Korea,243858,Young-woo Seol,Defence,1998-12-05,South Korea,
772,South Korea,244407,Jin-seob Park,Defence,1995-10-23,South Korea,
772,South Korea,246906,Tae-hyeon Kim,Defence,2000-09-17,South Korea,
772,South Korea,254209,Gi-hyuk Lee,Defence,2000-07-07,South Korea,
772,South Korea,282051,Tae-seok Lee,Defence,2002-07-28,South Korea,
772,South Korea,295846,Cho Wi-Je,Defence,2001-08-25,South Korea,
772,South Korea,151888,Jens Castrop,Midfield,2003-07-29,South Korea,
772,South Korea,170561,In-beom Hwang,Midfield,1996-09-20,South Korea,
772,South Korea,177318,Dong-gyeong Lee,Midfield,1997-09-20,South Korea,
772,South Korea,179889,Jae-sung Lee,Midfield,1992-08-10,South Korea,
772,South Korea,189741,Jin-Gyu Kim,Midfield,1997-02-24,South Korea,
772,South Korea,189752,Seung-Ho Paik,Midfield,1997-03-17,South Korea,
772,South Korea,213217,Kang-in Lee,Midfield,2001-02-19,South Korea,
772,South Korea,217655,Joon-ho Bae,Midfield,2003-08-21,South Korea,
772,South Korea,3354,Hwang Heechan,Offence,1996-01-26,South Korea,
772,South Korea,170281,Heung-min Son,Offence,1992-07-08,South Korea,
772,South Korea,189665,Hyun-jun Yang,Offence,2002-05-25,South Korea,
772,South Korea,189762,Gue-Sung Cho,Offence,1998-01-25,South Korea,
772,South Korea,191295,Hyun-Gyu Oh,Offence,2001-04-12,South Korea,
772,South Korea,261683,Ji-sung Eom,Offence,2002-05-09,South Korea,
773,France,8316,Brice Samba,Goalkeeper,1994-04-25,France,
773,France,8390,Mike Maignan,Goalkeeper,1995-07-03,France,
773,France,188389,Robin Risser,Goalkeeper,2004-12-02,France,
773,France,71,Theo Hernández,Defence,1997-10-06,France,
773,France,3359,Lucas Digne,Defence,1993-07-20,France,
773,France,3365,Lucas Hernández,Defence,1996-02-14,France,
773,France,8499,Jules Koundé,Defence,1998-11-12,France,
773,France,9541,Dayot Upamecano,Defence,1998-10-27,France,
773,France,9542,Ibrahima Konaté,Defence,1999-05-25,France,
773,France,80171,William Saliba,Defence,2001-03-24,France,
773,France,82351,Maxence Lacroix,Defence,2000-04-06,France,
773,France,152498,Malo Gusto,Defence,2003-05-19,France,
773,France,3367,N'Golo Kanté,Midfield,1991-03-29,France,
